Codigo,Clase,Familia,Descripcion,Tallas,Marca,Color,Composicion,Precio_reg,Precio_final
335591,BOLSAS,CRUZADA,SS26 BOLSA JOELLA MINI DBL ZIP CROSSBODY BEIGE CLARO,10,GUESS FACTORY,BEIGE,PVC 100%.,1499,1499
335592,BLUSA JUVENIL,BASICA ML,BLUSA SAHARA MANGA LARGA DE BOTONES,50/70/90/110/130,SAHARA,MUSTARD,POLYESTER 71%. POLIAMIDA 29%.,329,49
335593,INVIERNO,GABARDINA,"FM. GABARDINA COLOR CAFÉ CLARO, DOBLE SOLAPA Y CINTURÓN DE TELA.",70/90/110/130,NEW LOOK,TAN,POLIESTER 50 %. FAUX FUR 50 %.,449,449
335597,UNIFORMES COPPEL,DAMAS,"BLUSA AZUL ML DAMA, GESTOR COBRANZA, PAQ 3",240/260/280/300/320/340/360/380/400/420/440/460,SIN MARCA,AZUL,ALGODON 65%. POLIESTER 35%.,464,464
335600,BOLSAS,DE HOMBRO,SS26 BOLSA WELLS CROSSBODY BUCKET NEGRO,10,GUESS FACTORY,NEGRO,POLIURETANO 100%.,1599,1599
335605,VERANO JUVENIL,JUMPER,ECOMM  RTF  SET DE TOP CORTO CON HOMBROS DESCUBIERTOS Y FALDA CORTA CON DISEÑO DE BARBITAS EN BASTILLA,70/90/110,HYFVE DOUBLE ZERO,VERDE,POLIAMIDA 65%. POLIESTER 35%.,399,399
335607,BLUSA JUVENIL,BASICA ML,BLUSA SAHARA MANGA LARGA CON DETALLES A LOS COSTADOS DE LOS BOTONES,50/70/90/110/130,SAHARA,WHITE,POLYESTER 100%.,299,199
335624,BOLSAS,DE HOMBRO,SS26 BOLSA WELLS CROSSBODY BUCKET CAFÉ,10,GUESS FACTORY,CAFE,POLIURETANO 100%.,1599,1599
335628,INVIERNO,GABARDINA,"FM. GABARDINA COLOR NEGRO, DOBLE SOLAPA Y CINTURÓN DE TELA.",70/90/110/130,NEW LOOK,BLACK,POLIESTER 50 %. FAUX FUR 50 %.,449,449
335633,BOLSAS,DE MANO,SS26 BOLSA CLAUDIA SATCHEL NEGRO,10,GUESS FACTORY,NEGRO,POLIURETANO 100 %.,1999,1999
335638,VERANO JUVENIL,JUMPER,ECOMM  RTF  SET DE BLUSA MANGA LARGA Y PANTALON  DISEÑO A RAYAS,70/90/110,HYFVE DOUBLE ZERO,NEGRO,POLIESTER 100%.,499,499
335639,PLAYERA JUVENIL,PLAYERA REGULAR MC,FW26 CLON SKU 385366 PLAYERA MC ESTAMPADO  MINNIE MOUSE MULTICOLOR,70/90/110/130/150,DISNEY MINNIE MOUSE,MULTICOLOR,ALGODON 100 %.,199,199
335640,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA ESTILO UNIVERSITARIA COLOR ROJO, CON MANGAS IMITACIÓN PIEL.",70/90/110/130,NEW LOOK,RED,POLYESTER 100 %.,199,199
335642,PLAYERA JUVENIL,PLAYERA REGULAR MC,OTB PLAYERA CON ESTAMPADO STICH,50/70/90/110/130,DISNEY LILO & STITCH,BABY BLUE,ALGODON 96%. ELASTANO 4%.,199,199
335643,BOLSAS,DE MANO,BOLSA SATCHEL ISABELLA CAFÉ ESTAMPADO,10,GUESS FACTORY,CAFE,PVC 100%.,1999,1999
335650,PLAYERA JUVENIL,PLAYERA REGULAR MC,OTB PLAYERA MC BOTONES ESTAMPADO DE CORAZONES,70/90/110/130/150,18FOREVER,ROSA,ELASTANO 4%. POLIESTER 48%. VISCOSA 48%.,179,179
335657,BLUSA JUVENIL,MODA SM,"FM BODY S/M DE MESH, CON FLORES EN DELANTERO Y GOTA EN ESPALDA, COLOR NEGRO",70/90/110,IRIS,NEGRO,POLIESTER 100 %.,199,199
335658,BOLSAS,DE MANO,SS26 BOLSA ROSIE SATCHEL CAFÉ,10,GUESS FACTORY,CAFE,PVC 100 %.,2099,2099
335661,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA ESTILO UNIVERSITARIA COLOR NEGRO, CON MANGAS IMITACIÓN PIEL.",70/90/110/130,NEW LOOK,BLACK,POLIESTER 100 %.,199,199
335662,BOLSAS,DE MANO,SS26 BOLSA ROSIE SATCHEL NEGRO SUAVIZADO,10,GUESS FACTORY,NEGRO,PVC 100 %.,2099,2099
335663,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA JUVENIL PARA DAMA, TELA PLAID EN COLORES BLANCO Y NEGRO, RAYAS ROJO Y NEGRO POR LOS LATERALES.",70/90/110/130,NEW LOOK,MULTICOLOR,RAYON 100 %.,249,249
335669,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA JUVENIL PARA DAMA, TELA POLAR  EN COLOR ROJIZO.",70/90/110/130,NEW LOOK,RUST,FAUX FUR 100%.,399,399
335673,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA JUVENIL PARA DAMA, TELA POLAR, COLOR CARAMELO.",110,ME JANE,BROWN,FAUX FUR 100 %.,399,399
335702,BLUSA JUVENIL,MODA SM,"FM BODY SIN MANGAS, CUELLO EN V, COLOR VINO",70/90/110,IRIS,VINO,POLIESTER 96 %. SPANDEX 4 %.,199,199
335712,BOTTOMS JUVENIL,MEZCLILLA,FM JEANS ASSORTMENT,30/50/70/90/110/130,SIN MARCA,VARIOS,ALGODON 100%.,259,259
335722,BLUSA JUVENIL,MODA ML,C02SS24 BLUSA REFILL MANGA LARGA,50/70/90/110/130,REFILL,OLIVE,VISCOSE 100%.,279,139
335726,BLUSA JUVENIL,MODA MC,BLUSA JENNIFER LOPEZ MANGA CORTA CON ESPALDA DESCUBIERTA Y MOÑO POR DETRAS,70/90/110/130/150,JENNIFER LOPEZ,GREEN,POLYESTER 100%.,329,149
335786,BOTTOMS JUVENIL,BOY LONDON,"PANTALON MEZCLILLA CORTE SKINNY TIRO BAJO BOY LONDON DESLAVADO LIGERO LIGERO DESTRUCCION EN MUSLOS. 3 BOTONES, 5 BOLSAS, HILO VAQUERO",30/50/70/90/110/130,BOY LONDON,AZUL MARINO,ALGODON 98%. ELASTANO 2%.,629,319
335795,BLUSA JUVENIL,MODA SM,"FM BODY S/M CUELLO ALTO, COLOR NEGRO",70/90/110,IRIS,NEGRO,POLIESTER 88 %. SPANDEX 12 %.,149,149
335818,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,OTB SS24  PLAYERA JUVENIL ECONOMICA MANGA CORTA MARCA SAHARA COLOR JASPE CON ESTAMPADO CON FOIL DE FLORES AL FRENTE,70/90/110/130/150,SAHARA,JASPE,POLIESTER 50 %. VISCOSA 50 %.,149,69
335820,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,"OTB SS24   PLAYERA JUVENIL ECONOMICA MANGA CORTA MARCA DISNEY MICKEY MOUSE RAYADA COLOR BLANCO Y NEGRO, BOLSILLO EN PARTE SUPERIOR IZQUIERDA CON ESTAMPADO DE MICKEY MOUSE",50/70/90/110/130,DISNEY MICKEY MOUSE,BLANCO,ALGODON 100%.,149,99
335821,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,OTB SS24  PLAYERA JUVENIL ECONOMICA MANGA CORTA  ESTAMPADO AL FRENTE OHANA,50/70/90/110/130,DISNEY LILO & STITCH,OFFWHITE,ALGODON 100%.,179,129
335822,BLUSA JUVENIL,MODA MC,SS26 BLUSA ML 18 FOREVER FULL PRINT TIPO CORSÉ Y SMOCKE EN LA ESPALDA,50/70/90/110/130,18 FOREVER,BLUE,COTTON 62%. VISCOSE 38%.,249,249
335826,BLUSA JUVENIL,BASICA MC,SS26 BLUSA BEBE BEIGE CON ANIMAL PRINT FIT POR DEFINIR,70/90/110/130/150,BEBE DTR,BEIGE,VISCOSE 100%.,329,329
335828,BOTTOMS JUVENIL,MEZCLILLA,FM JEANS ASSORTMENT,30/50/70/90/110/130,SIN MARCA,VARIOS,ALGODON 100%.,259,259
335834,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA JUVENIL PARA DAMA, TELA POLAR A CUADROS EN COLORES ROJIZOS.",70/90/110/130,NEW LOOK,MULTICOLOR,FAUX FUR 100%.,399,399
335838,BLUSA JUVENIL,BASICA SM,BLUSA SAHARA CON CUELLO HALTER CON ELASTICO,70/90/110/130,SAHARA,PINK,COTTON 100%.,199,99
335843,BOTTOMS JUVENIL,MEZCLILLA,FM JEANS ASSORTMENT,30/50/70/90/110/130,SIN MARCA,VARIOS,ALGODON 100%.,259,259
335853,BOTTOMS JUVENIL,OGGI,PANTALON MEZCLILLA CORTE SKINNY TIRO MEDIO MARCA OGGI CON BOLSAS SIMULADAS AL FRENTE CON LIGERO DESLAVADO,50/70/90/110/130/150,OGGI,AZUL,ALGODON 75%. POLIESTER 22%. ELASTANO 3%.,499,249
335892,VERANO JUVENIL,FALDA,FAST FASHION VERANO JUVENIL FALDA MIDI STRONA COLOR CAFE STAMPADO ANIMAL PRINT SHOT 6,70/90/110/130,STRONA FAST FASHION,CAFE,POLIESTER 95%. ELASTANO 5%.,329,229
335950,BLUSA JUVENIL,BASICA SM,BLUSA REFILL CON ESTAMPADO DE RAYAS,70/90/110/130,REFILL,PINK,COTTON 100%.,299,79
335952,VERANO JUVENIL,FALDA,FAST FASHION VERANO JUNEVIL FALDA MIDI STRONA COLOR NEGRO SATINADA SHOT 6,70/90/110/130,STRONA FAST FASHION,NEGRO,POLIESTER 97%. ELASTANO 3%.,299,199
335955,BOTTOMS JUVENIL,MEZCLILLA,FM JEANS ASSORTMENT,30/50/70/90/110/130,SIN MARCA,VARIOS,ALGODON 100%.,259,259
335962,BLUSA JUVENIL,BASICA SM,BLUSA SAHARA SIN MANGAS CON ELASTICO EN LA CINTURA,70/90/110/130,SAHARA,BEIGE,POLYESTER 100%.,189,79
335969,BOTTOMS JUVENIL,MEZCLILLA ECONOMICA,"PANTALON MEZCLILLA CORTE PUSH UP SKINNY TIRO MEDIO  PRETINA ANCHA, 3 BOTONES BOLSAS DELANTERAS SIMULADAS",50/70/90/110/130/150/170,SAHARA,AZUL,ALGODON 77%. POLIESTER 21%. ELASTANO 2%.,299,149
335972,BLUSA JUVENIL,BASICA SM,BLUSA REFILL MANGA CORTA CON ESTAMPADO DE RAYAS,70/90/110/130,REFILL,RED,COTTON 100%.,299,129
335978,BLUSA JUVENIL,MODA SM,"FM BODY SIN MANGAS, CUELLO REDONDO, COLOR CAFE Y VERDE MILITAR",50/70/90/110/130,EMOCIONES,VARIOS,POLIAMIDA 88 %. ELASTANO 12 %.,149,149
335980,BOTTOMS JUVENIL,SALDOS,FM FALDA ASSORTMENT,30/50/70/90/110/130,SIN MARCA,VARIOS,MEZCLILLA 100%.,259,259
335984,BLUSA JUVENIL,MODA SM,"FM BODY S/M, ABERTURA EN DELANTERO C/ARGOLLAS, COLOR NEGRO",70/90/110,IRIS,NEGRO,POLIESTER 95 %. SPANDEX 5 %.,149,149
335990,SOBREPRENDA,CHALECO  VERANO,CHALECO MEZCLILLA CON CARTERAS CON EFECTO DESLAVADO Y LIGERO EFECTO DE DESGARRE,70/90/110/130,REFILL,AZUL,ALGODON 91%. POLIESTER 7%. ELASTANO 2%.,419,269
335992,BLUSA JUVENIL,MODA MC,BLUSA YORK TEAM POLO CLUB MANGA CORTA,70/90/110/130/150,YORK TEAM POLO CLUB,GREEN,COTTON 100%.,259,199
335994,BOLSAS,DE HOMBRO,ECOM BOLSA GUESS FACTORY HALLOW SATCHEL,10,GUESS FACTORY,BEIGE,POLIURETANO 100 %.,2099,2099
336024,BOTTOMS JUVENIL,MODA,"FM,PPB, PANTALON TIPO CARGO CON BOLSAS A LOS LADOS COLOR GUINDA",70/90/110/130,DEREK HEART,GUINDA,POLYESTER 100%.,349,69
336030,INVIERNO,CHAMARRA GRUESA,"FM. CHAMARRA JUVENIL PARA DAMA, TELA POLAR, COLOR BLUSH.",70/90/110/130,ME JANE,BLUSH,FAUX FUR 100 %.,399,399
